0,0,0,0,0.00698126
20,0,0,0,0.01396218
40,0,0,0,0.02094242
60,0,0,0,0.027921639
80,0,0,0,0.034899497
100,0,0,0,0.041875654
120,0,0,0,0.04884977
140,0,0,0,0.055821505
160,0,0,0,0.06279052
180,0,0,0,0.069756474
200,0,0,0,0.076719028
220,0,0,0,0.083677843
240,0,0,0,0.09063258
260,0,0,0,0.0975829
280,0,0,0,0.104528463
300,0,0,0,0.111468932
320,0,0,0,0.118403968
340,0,0,0,0.125333234
360,0,0,0,0.13225639
380,0,0,0,0.139173101
400,0,0,0,0.146083029
420,0,0,0,0.152985836
440,0,0,0,0.159881188
460,0,0,0,0.166768747
480,0,0,0,0.173648178
500,0,0,0,0.180519145
520,0,0,0,0.187381315
540,0,0,0,0.194234351
560,0,0,0,0.201077921
580,0,0,0,0.207911691
600,0,0,0,0.214735327
620,0,0,0,0.221548498
640,0,0,0,0.22835087
660,0,0,0,0.235142113
680,0,0,0,0.241921896
700,0,0,0,0.248689887
720,0,0,0,0.255445758
740,0,0,0,0.262189179
760,0,0,0,0.268919821
780,0,0,0,0.275637356
800,0,0,0,0.282341457
820,0,0,0,0.289031797
840,0,0,0,0.29570805
860,0,0,0,0.302369891
880,0,0,0,0.309016994
900,0,0,0,0.315649037
920,0,0,0,0.322265695
940,0,0,0,0.328866647
960,0,0,0,0.33545157
980,0,0,0,0.342020143
1000,0,0,0,0.348572047
1020,0,0,0,0.355106962
1040,0,0,0,0.36162457
1060,0,0,0,0.368124553
1080,0,0,0,0.374606593
1100,0,0,0,0.381070376
1120,0,0,0,0.387515586
1140,0,0,0,0.39394191
1160,0,0,0,0.400349033
1180,0,0,0,0.406736643
1200,0,0,0,0.41310443
1220,0,0,0,0.419452082
1240,0,0,0,0.425779292
1260,0,0,0,0.432085749
1280,0,0,0,0.438371147
1300,0,0,0,0.444635179
1320,0,0,0,0.450877541
1340,0,0,0,0.457097927
1360,0,0,0,0.463296035
1380,0,0,0,0.469471563
1400,0,0,0,0.475624209
1420,0,0,0,0.481753674
1440,0,0,0,0.487859659
1460,0,0,0,0.493941867
1480,0,0,0,0.5
1500,0,0,0,0.506033764
1520,0,0,0,0.512042865
1540,0,0,0,0.518027009
1560,0,0,0,0.523985906
1580,0,0,0,0.529919264
1600,0,0,0,0.535826795
1620,0,0,0,0.54170821
1640,0,0,0,0.547563223
1660,0,0,0,0.553391549
1680,0,0,0,0.559192903
1700,0,0,0,0.564967003
1720,0,0,0,0.570713568
1740,0,0,0,0.576432316
1760,0,0,0,0.58212297
1780,0,0,0,0.587785252
1800,0,0,0,0.593418887
1820,0,0,0,0.599023599
1840,0,0,0,0.604599115
1860,0,0,0,0.610145164
1880,0,0,0,0.615661475
1900,0,0,0,0.62114778
1920,0,0,0,0.626603811
1940,0,0,0,0.632029303
1960,0,0,0,0.63742399
1980,0,0,0,0.64278761
2000,0,0,0,0.648119901
2020,0,0,0,0.653420604
2040,0,0,0,0.65868946
2060,0,0,0,0.663926213
2080,0,0,0,0.669130606
2100,0,0,0,0.674302388
2120,0,0,0,0.679441304
2140,0,0,0,0.684547106
2160,0,0,0,0.689619544
2180,0,0,0,0.69465837
2200,0,0,0,0.699663341
2220,0,0,0,0.70463421
2240,0,0,0,0.709570737
2260,0,0,0,0.71447268
2280,0,0,0,0.7193398
2300,0,0,0,0.724171861
2320,0,0,0,0.728968627
2340,0,0,0,0.733729865
2360,0,0,0,0.738455341
2380,0,0,0,0.743144825
2400,0,0,0,0.74779809
2420,0,0,0,0.752414909
2440,0,0,0,0.756995056
2460,0,0,0,0.761538308
2480,0,0,0,0.766044443
2500,0,0,0,0.770513243
2520,0,0,0,0.774944489
2540,0,0,0,0.779337965
2560,0,0,0,0.783693457
2580,0,0,0,0.788010754
2600,0,0,0,0.792289643
2620,0,0,0,0.796529918
2640,0,0,0,0.800731371
2660,0,0,0,0.804893797
2680,0,0,0,0.809016994
2700,0,0,0,0.813100761
2720,0,0,0,0.817144898
2740,0,0,0,0.821149209
2760,0,0,0,0.825113498
2780,0,0,0,0.829037573
2800,0,0,0,0.832921241
2820,0,0,0,0.836764313
2840,0,0,0,0.840566603
2860,0,0,0,0.844327926
2880,0,0,0,0.848048096
2900,0,0,0,0.851726934
2920,0,0,0,0.85536426
2940,0,0,0,0.858959897
2960,0,0,0,0.862513669
2980,0,0,0,0.866025404
3000,0,0,0,0.86949493
3020,0,0,0,0.872922077
3040,0,0,0,0.87630668
3060,0,0,0,0.879648573
3080,0,0,0,0.882947593
3100,0,0,0,0.886203579
3120,0,0,0,0.889416373
3140,0,0,0,0.892585818
3160,0,0,0,0.89571176
3180,0,0,0,0.898794046
3200,0,0,0,0.901832526
3220,0,0,0,0.904827052
3240,0,0,0,0.907777479
3260,0,0,0,0.910683661
3280,0,0,0,0.913545458
3300,0,0,0,0.91636273
3320,0,0,0,0.919135339
3340,0,0,0,0.921863152
3360,0,0,0,0.924546034
3380,0,0,0,0.927183855
3400,0,0,0,0.929776486
3420,0,0,0,0.932323801
3440,0,0,0,0.934825676
3460,0,0,0,0.937281989
3480,0,0,0,0.939692621
3500,0,0,0,0.942057453
3520,0,0,0,0.94437637
3540,0,0,0,0.94664926
3560,0,0,0,0.948876012
3580,0,0,0,0.951056516
3600,0,0,0,0.953190668
3620,0,0,0,0.955278362
3640,0,0,0,0.957319498
3660,0,0,0,0.959313975
3680,0,0,0,0.961261696
3700,0,0,0,0.963162567
3720,0,0,0,0.965016494
3740,0,0,0,0.966823389
3760,0,0,0,0.968583161
3780,0,0,0,0.970295726
3800,0,0,0,0.971961001
3820,0,0,0,0.973578903
3840,0,0,0,0.975149354
3860,0,0,0,0.976672278
3880,0,0,0,0.978147601
3900,0,0,0,0.97957525
3920,0,0,0,0.980955155
3940,0,0,0,0.982287251
3960,0,0,0,0.983571471
3980,0,0,0,0.984807753
4000,0,0,0,0.985996037
4020,0,0,0,0.987136265
4040,0,0,0,0.988228381
4060,0,0,0,0.989272333
4080,0,0,0,0.990268069
4100,0,0,0,0.99121554
4120,0,0,0,0.992114701
4140,0,0,0,0.992965508
4160,0,0,0,0.993767919
4180,0,0,0,0.994521895
4200,0,0,0,0.9952274
4220,0,0,0,0.995884399
4240,0,0,0,0.996492859
4260,0,0,0,0.997052752
4280,0,0,0,0.99756405
4300,0,0,0,0.998026728
4320,0,0,0,0.998440764
4340,0,0,0,0.998806137
4360,0,0,0,0.99912283
4380,0,0,0,0.999390827
4400,0,0,0,0.999610115
4420,0,0,0,0.999780683
4440,0,0,0,0.999902524
4460,0,0,0,0.999975631
4480,0,0,0,1
4500,0,0,0,0.999975631
4520,0,0,0,0.999902524
4540,0,0,0,0.999780683
4560,0,0,0,0.999610115
4580,0,0,0,0.999390827
4600,0,0,0,0.99912283
4620,0,0,0,0.998806137
4640,0,0,0,0.998440764
4660,0,0,0,0.998026728
4680,0,0,0,0.99756405
4700,0,0,0,0.997052752
4720,0,0,0,0.996492859
4740,0,0,0,0.995884399
4760,0,0,0,0.9952274
4780,0,0,0,0.994521895
4800,0,0,0,0.993767919
4820,0,0,0,0.992965508
4840,0,0,0,0.992114701
4860,0,0,0,0.99121554
4880,0,0,0,0.990268069
4900,0,0,0,0.989272333
4920,0,0,0,0.988228381
4940,0,0,0,0.987136265
4960,0,0,0,0.985996037
4980,0,0,0,0.984807753
5000,0,0,0,0.983571471
5020,0,0,0,0.982287251
5040,0,0,0,0.980955155
5060,0,0,0,0.97957525
5080,0,0,0,0.978147601
5100,0,0,0,0.976672278
5120,0,0,0,0.975149354
5140,0,0,0,0.973578903
5160,0,0,0,0.971961001
5180,0,0,0,0.970295726
5200,0,0,0,0.968583161
5220,0,0,0,0.966823389
5240,0,0,0,0.965016494
5260,0,0,0,0.963162567
5280,0,0,0,0.961261696
5300,0,0,0,0.959313975
5320,0,0,0,0.957319498
5340,0,0,0,0.955278362
5360,0,0,0,0.953190668
5380,0,0,0,0.951056516
5400,0,0,0,0.948876012
5420,0,0,0,0.94664926
5440,0,0,0,0.94437637
5460,0,0,0,0.942057453
5480,0,0,0,0.939692621
5500,0,0,0,0.937281989
5520,0,0,0,0.934825676
5540,0,0,0,0.932323801
5560,0,0,0,0.929776486
5580,0,0,0,0.927183855
5600,0,0,0,0.924546034
5620,0,0,0,0.921863152
5640,0,0,0,0.919135339
5660,0,0,0,0.91636273
5680,0,0,0,0.913545458
5700,0,0,0,0.910683661
5720,0,0,0,0.907777479
5740,0,0,0,0.904827052
5760,0,0,0,0.901832526
5780,0,0,0,0.898794046
5800,0,0,0,0.89571176
5820,0,0,0,0.892585818
5840,0,0,0,0.889416373
5860,0,0,0,0.886203579
5880,0,0,0,0.882947593
5900,0,0,0,0.879648573
5920,0,0,0,0.87630668
5940,0,0,0,0.872922077
5960,0,0,0,0.86949493
5980,0,0,0,0.866025404
6000,0,0,0,0.862513669
6020,0,0,0,0.858959897
6040,0,0,0,0.85536426
6060,0,0,0,0.851726934
6080,0,0,0,0.848048096
6100,0,0,0,0.844327926
6120,0,0,0,0.840566603
6140,0,0,0,0.836764313
6160,0,0,0,0.832921241
6180,0,0,0,0.829037573
6200,0,0,0,0.825113498
6220,0,0,0,0.821149209
6240,0,0,0,0.817144898
6260,0,0,0,0.813100761
6280,0,0,0,0.809016994
6300,0,0,0,0.804893797
6320,0,0,0,0.800731371
6340,0,0,0,0.796529918
6360,0,0,0,0.792289643
6380,0,0,0,0.788010754
6400,0,0,0,0.783693457
6420,0,0,0,0.779337965
6440,0,0,0,0.774944489
6460,0,0,0,0.770513243
6480,0,0,0,0.766044443
6500,0,0,0,0.761538308
6520,0,0,0,0.756995056
6540,0,0,0,0.752414909
6560,0,0,0,0.74779809
6580,0,0,0,0.743144825
6600,0,0,0,0.738455341
6620,0,0,0,0.733729865
6640,0,0,0,0.728968627
6660,0,0,0,0.724171861
6680,0,0,0,0.7193398
6700,0,0,0,0.71447268
6720,0,0,0,0.709570737
6740,0,0,0,0.70463421
6760,0,0,0,0.699663341
6780,0,0,0,0.69465837
6800,0,0,0,0.689619544
6820,0,0,0,0.684547106
6840,0,0,0,0.679441304
6860,0,0,0,0.674302388
6880,0,0,0,0.669130606
6900,0,0,0,0.663926213
6920,0,0,0,0.65868946
6940,0,0,0,0.653420604
6960,0,0,0,0.648119901
6980,0,0,0,0.64278761
7000,0,0,0,0.63742399
7020,0,0,0,0.632029303
7040,0,0,0,0.626603811
7060,0,0,0,0.62114778
7080,0,0,0,0.615661475
7100,0,0,0,0.610145164
7120,0,0,0,0.604599115
7140,0,0,0,0.599023599
7160,0,0,0,0.593418887
7180,0,0,0,0.587785252
7200,0,0,0,0.58212297
7220,0,0,0,0.576432316
7240,0,0,0,0.570713568
7260,0,0,0,0.564967003
7280,0,0,0,0.559192903
7300,0,0,0,0.553391549
7320,0,0,0,0.547563223
7340,0,0,0,0.54170821
7360,0,0,0,0.535826795
7380,0,0,0,0.529919264
7400,0,0,0,0.523985906
7420,0,0,0,0.518027009
7440,0,0,0,0.512042865
7460,0,0,0,0.506033764
7480,0,0,0,0.5
7500,0,0,0,0.493941867
7520,0,0,0,0.487859659
7540,0,0,0,0.481753674
7560,0,0,0,0.475624209
7580,0,0,0,0.469471563
7600,0,0,0,0.463296035
7620,0,0,0,0.457097927
7640,0,0,0,0.450877541
7660,0,0,0,0.444635179
7680,0,0,0,0.438371147
7700,0,0,0,0.432085749
7720,0,0,0,0.425779292
7740,0,0,0,0.419452082
7760,0,0,0,0.41310443
7780,0,0,0,0.406736643
7800,0,0,0,0.400349033
7820,0,0,0,0.39394191
7840,0,0,0,0.387515586
7860,0,0,0,0.381070376
7880,0,0,0,0.374606593
7900,0,0,0,0.368124553
7920,0,0,0,0.36162457
7940,0,0,0,0.355106962
7960,0,0,0,0.348572047
7980,0,0,0,0.342020143
8000,0,0,0,0.33545157
8020,0,0,0,0.328866647
8040,0,0,0,0.322265695
8060,0,0,0,0.315649037
8080,0,0,0,0.309016994
8100,0,0,0,0.302369891
8120,0,0,0,0.29570805
8140,0,0,0,0.289031797
8160,0,0,0,0.282341457
8180,0,0,0,0.275637356
8200,0,0,0,0.268919821
8220,0,0,0,0.262189179
8240,0,0,0,0.255445758
8260,0,0,0,0.248689887
8280,0,0,0,0.241921896
8300,0,0,0,0.235142113
8320,0,0,0,0.22835087
8340,0,0,0,0.221548498
8360,0,0,0,0.214735327
8380,0,0,0,0.207911691
8400,0,0,0,0.201077921
8420,0,0,0,0.194234351
8440,0,0,0,0.187381315
8460,0,0,0,0.180519145
8480,0,0,0,0.173648178
8500,0,0,0,0.166768747
8520,0,0,0,0.159881188
8540,0,0,0,0.152985836
8560,0,0,0,0.146083029
8580,0,0,0,0.139173101
8600,0,0,0,0.13225639
8620,0,0,0,0.125333234
8640,0,0,0,0.118403968
8660,0,0,0,0.111468932
8680,0,0,0,0.104528463
8700,0,0,0,0.0975829
8720,0,0,0,0.09063258
8740,0,0,0,0.083677843
8760,0,0,0,0.076719028
8780,0,0,0,0.069756474
8800,0,0,0,0.06279052
8820,0,0,0,0.055821505
8840,0,0,0,0.04884977
8860,0,0,0,0.041875654
8880,0,0,0,0.034899497
8900,0,0,0,0.027921639
8920,0,0,0,0.02094242
8940,0,0,0,0.01396218
8960,0,0,0,0.00698126
8980,0,0,0,1.22515E-16
9000,0,0,0,-0.00698126
9020,0,0,0,-0.01396218
9040,0,0,0,-0.02094242
9060,0,0,0,-0.027921639
9080,0,0,0,-0.034899497
9100,0,0,0,-0.041875654
9120,0,0,0,-0.04884977
9140,0,0,0,-0.055821505
9160,0,0,0,-0.06279052
9180,0,0,0,-0.069756474
9200,0,0,0,-0.076719028
9220,0,0,0,-0.083677843
9240,0,0,0,-0.09063258
9260,0,0,0,-0.0975829
9280,0,0,0,-0.104528463
9300,0,0,0,-0.111468932
9320,0,0,0,-0.118403968
9340,0,0,0,-0.125333234
9360,0,0,0,-0.13225639
9380,0,0,0,-0.139173101
9400,0,0,0,-0.146083029
9420,0,0,0,-0.152985836
9440,0,0,0,-0.159881188
9460,0,0,0,-0.166768747
9480,0,0,0,-0.173648178
9500,0,0,0,-0.180519145
9520,0,0,0,-0.187381315
9540,0,0,0,-0.194234351
9560,0,0,0,-0.201077921
9580,0,0,0,-0.207911691
9600,0,0,0,-0.214735327
9620,0,0,0,-0.221548498
9640,0,0,0,-0.22835087
9660,0,0,0,-0.235142113
9680,0,0,0,-0.241921896
9700,0,0,0,-0.248689887
9720,0,0,0,-0.255445758
9740,0,0,0,-0.262189179
9760,0,0,0,-0.268919821
9780,0,0,0,-0.275637356
9800,0,0,0,-0.282341457
9820,0,0,0,-0.289031797
9840,0,0,0,-0.29570805
9860,0,0,0,-0.302369891
9880,0,0,0,-0.309016994
9900,0,0,0,-0.315649037
9920,0,0,0,-0.322265695
9940,0,0,0,-0.328866647
9960,0,0,0,-0.33545157
9980,0,0,0,-0.342020143
10000,0,0,0,-0.348572047
10020,0,0,0,-0.355106962
10040,0,0,0,-0.36162457
10060,0,0,0,-0.368124553
10080,0,0,0,-0.374606593
10100,0,0,0,-0.381070376
10120,0,0,0,-0.387515586
10140,0,0,0,-0.39394191
10160,0,0,0,-0.400349033
10180,0,0,0,-0.406736643
10200,0,0,0,-0.41310443
10220,0,0,0,-0.419452082
10240,0,0,0,-0.425779292
10260,0,0,0,-0.432085749
10280,0,0,0,-0.438371147
10300,0,0,0,-0.444635179
10320,0,0,0,-0.450877541
10340,0,0,0,-0.457097927
10360,0,0,0,-0.463296035
10380,0,0,0,-0.469471563
10400,0,0,0,-0.475624209
10420,0,0,0,-0.481753674
10440,0,0,0,-0.487859659
10460,0,0,0,-0.493941867
10480,0,0,0,-0.5
10500,0,0,0,-0.506033764
10520,0,0,0,-0.512042865
10540,0,0,0,-0.518027009
10560,0,0,0,-0.523985906
10580,0,0,0,-0.529919264
10600,0,0,0,-0.535826795
10620,0,0,0,-0.54170821
10640,0,0,0,-0.547563223
10660,0,0,0,-0.553391549
10680,0,0,0,-0.559192903
10700,0,0,0,-0.564967003
10720,0,0,0,-0.570713568
10740,0,0,0,-0.576432316
10760,0,0,0,-0.58212297
10780,0,0,0,-0.587785252
10800,0,0,0,-0.593418887
10820,0,0,0,-0.599023599
10840,0,0,0,-0.604599115
10860,0,0,0,-0.610145164
10880,0,0,0,-0.615661475
10900,0,0,0,-0.62114778
10920,0,0,0,-0.626603811
10940,0,0,0,-0.632029303
10960,0,0,0,-0.63742399
10980,0,0,0,-0.64278761
11000,0,0,0,-0.648119901
11020,0,0,0,-0.653420604
11040,0,0,0,-0.65868946
11060,0,0,0,-0.663926213
11080,0,0,0,-0.669130606
11100,0,0,0,-0.674302388
11120,0,0,0,-0.679441304
11140,0,0,0,-0.684547106
11160,0,0,0,-0.689619544
11180,0,0,0,-0.69465837
11200,0,0,0,-0.699663341
11220,0,0,0,-0.70463421
11240,0,0,0,-0.709570737
11260,0,0,0,-0.71447268
11280,0,0,0,-0.7193398
11300,0,0,0,-0.724171861
11320,0,0,0,-0.728968627
11340,0,0,0,-0.733729865
11360,0,0,0,-0.738455341
11380,0,0,0,-0.743144825
11400,0,0,0,-0.74779809
11420,0,0,0,-0.752414909
11440,0,0,0,-0.756995056
11460,0,0,0,-0.761538308
11480,0,0,0,-0.766044443
11500,0,0,0,-0.770513243
11520,0,0,0,-0.774944489
11540,0,0,0,-0.779337965
11560,0,0,0,-0.783693457
11580,0,0,0,-0.788010754
11600,0,0,0,-0.792289643
11620,0,0,0,-0.796529918
11640,0,0,0,-0.800731371
11660,0,0,0,-0.804893797
11680,0,0,0,-0.809016994
11700,0,0,0,-0.813100761
11720,0,0,0,-0.817144898
11740,0,0,0,-0.821149209
11760,0,0,0,-0.825113498
11780,0,0,0,-0.829037573
11800,0,0,0,-0.832921241
11820,0,0,0,-0.836764313
11840,0,0,0,-0.840566603
